,datetime,tweet_id,text,screen_name,name
3128,2020-08-19 17:14:38,1296133483551690752,"“Crying is thus associated with an aversive state, including negative emotion and a complex mixture of sympathetic, parasympathetic, and somatic activation...” #neuro #psych #chem #bio #tearyeyes #singfortears  https://t.co/V30eneDTeu",bonnienewman,Bonnie Esmée
3129,2020-08-19 17:14:14,1296133385560248320,@meddy52 @SjCattledog @Momofonerotti @Yellowonetsy @pastebbins @Thomas_F81 @Rachel_Louie02 @rebeccascout1 @drjean_neuro @1720maryknoll @TexanInOz @inntothenight @ljhamilton88 @cazm4 @NaturewatchTH @mikepoll77 @MissyElsie I hope you get some much need rain.... if we could we send ours over no problem at all!!!,GuidoLock,Guido & Maggie Mae
3130,2020-08-19 17:14:00,1296133327464943618,@katesang @SimmsMelanie @CBC I never pick up much dialect (even growing up) but have found myself wanting to use this word. It is useful!,EK_Neuro,Dr Elizabeth Kirkham
3131,2020-08-19 17:13:41,1296133245889728512,"RT @Mad_In_America: MIA’s Ayurdhi Dhar interviews the well-known sociologist, Nikolas Rose @rose_nikolas , about the role #psychiatry plays…",kimvie,sic
3132,2020-08-19 17:11:43,1296132749624061953,@TheeSaif I saw neuro and threw up in my mouth a little 😷,daysiestars,nøcturnal
3133,2020-08-19 17:11:36,1296132721572544513,"Of course! It's all about politics for them, nothing more.

Go-figure... the whole neuro-""diversity"" movement these days is politically-motivated. https://t.co/YurluhIvyc",ShanonB2019,Shanon
3134,2020-08-19 17:09:15,1296132128992788492,@Maureen_Muhia @_misplacedhuman Try my honey with some steaks,neuro_words,Mgenge
3135,2020-08-19 17:08:55,1296132047195590657,I've been doing Neuro Linguisitc Programming for at least 15 years and I didnt even know it! 😬🧠🤯 https://t.co/myrC5luomE,jamie_wallace,Jamie 🏴󠁧󠁢󠁳󠁣󠁴󠁿
3136,2020-08-19 17:08:05,1296131838302457858,RT @B3laze: Ukienda na yengs wako mwendas alaf asalimiwe na 3 niggas in 5 minutes dont i have news for you,neuro_words,Mgenge
3137,2020-08-19 17:07:59,1296131809898446850,science is not just fun but also an industry creator of the future.,neuro_tarun,Tarun V.
3138,2020-08-19 17:07:38,1296131722346553345,RT @snyyred: bugs be havin the whole world to explore but be tryna come into my room,neuro_tropical,bobasaurmilktea 🌱✨
3139,2020-08-19 17:07:20,1296131645972582400,"RT @HolyCrossEvents: *Neuro Hydrotherapy Course*
4 places remaining on our intermediate course with Jacqueline Pattman. Book one of these l…",CloudMedical77,Cloud Medical - Healthcare Recruitment
3140,2020-08-19 17:07:00,1296131563537801220,"RT @MatthiasNahrend: Great review on neuro-immune interactions. Unusually fun an clear read, tons of fascinating concepts:

Schiller, M., B…",ralfhadams,Ralf H. Adams
3141,2020-08-19 17:05:52,1296131280132767744,RT @philcoffman: Love the work @SawdustStudio produces and their typeface Neuro X looks amazing! Might have to pick up a few styles. https:…,tinoschwanemann,Tino Schwanemann
3142,2020-08-19 17:04:08,1296130844390592519,RT @yourICM: O2 regimens in suspected hypoxic ischaemic encephalopathy on MV: post-hoc analysis of ICU-ROX No significant reduction in deat…,vidamthamilton,"Vida Hamilton, NCAGL Acute Operations"
3143,2020-08-19 17:03:26,1296130666149675011,"Need someone to talk to? 
Chat to a Neuro Love Social Therapist!  We are always happy to help and listen 🧡💙 

https://t.co/cmIx6LVg6C
#virtuallysocial #connected #liverpool #youngpeople #mentalhealth #love #wellbeing  #selflove #mentalhealthmatters #wellness #happiness https://t.co/w0S4k5mgad",NeuroChampions,NeuroLove.org
3144,2020-08-19 17:02:52,1296130521890791427,"Fuck cancer, seriously... Neuro is so damn fascinating and also absolutely awful and horrifying at times. I've seen a lot the 6 years I've been working here and I look forward to many more years here.",H4zuk1San,⚕️🏳️‍🌈☄ℍ𝕒𝕫𝕦☄🏳️‍🌈⚕️
3145,2020-08-19 17:02:02,1296130314532724736,"@tabbySOclassy Doctor.  Neuro surgeon.  Author, or journalist.  Became CEO but now pursuing 2nd career.  And yeah, Progressive CEO’s who care about their employees &amp; communities are a thing.",SmurphySuzanne,Suzanne Murphy
3146,2020-08-19 17:01:30,1296130178071044101,"@AutisticPb @commaficionado Quite often, instructions are unclear because they are written for people who see the world in the same way as the author.

If a neuro-diverse person asks for clarification, it's because the instructions are ambiguous and they are just trying to ensure they follow them correctly.",GeekAged,MiddleAgedGeek 🏳️‍🌈🇪🇺
3147,2020-08-19 16:58:46,1296129491400450050,"See our latest Texarkana, TX job and click to apply: Neurology - Physician - Texarkana, TX - https://t.co/F31NdfEWau #MDJobs #Doctors",tmj_USA_neuro,USA Neurology
3148,2020-08-19 16:58:16,1296129365185400832,Last night's #Stardrift was the finale of Harvest of Love. Kody accepted the bachelor's proposal. Neuro killed a Sphinx and awoke his latent pyschic powers. And Fawn &amp; Cranberry blew up the entire planet destroying everyone and everything on it.,BirdsForHire,Colin
3149,2020-08-19 16:57:51,1296129261481402369,"RT @ProfeMorpeko: Higher education, at all levels, discriminates and punishes neuro divergence

The system has to be remade",NEst3L,#MeQuedoEnCasa...💚
3150,2020-08-19 16:57:25,1296129151158509569,"RT @APBloodDonors: #Tirupati 
#Date: 19/08/2020 (10AM)
Patient : Rasheeda
Blood : B+ve
Type : Blood 
R.units : 10 Units 
Purpose : Neuro Pr…",swaroop1232008,స్వరూప్
3151,2020-08-19 16:55:27,1296128658302738432,RT @elonmusk: @Neuro_Skeptic Will show neurons firing in real-time on August 28th. The matrix in the matrix.,GordonGekko1970,Nicola Tesla
3152,2020-08-19 16:53:06,1296128067723812867,@LouisLlpbowen @doliva9107 @MelodiePariseau @drjean_neuro @Cass_C7 Unfortunately not 😄. As far as i know they could fix the chocolate problem again 🤪.,SjCattledog,SJZ #RipEmber 🐶🌈
3153,2020-08-19 16:53:00,1296128041920286721,Smarty pants is a dumb fuck. Neuro diversity wins. Die mother fucker die.,gswamina,Gautam
3154,2020-08-19 16:52:56,1296128022140002309,Optical computing inching closer . https://t.co/85r9GZ5Vi6,neuro_tarun,Tarun V.
3155,2020-08-19 16:51:41,1296127708678836224,"RT @paranrmaldstro: I missed @BlackInNeuro week, but I'm also #BlackInGenetics 😉 I'm a @UCDavis_Neuro PhD candidate using #bioinformatics t…",Bethany_France2,Engineering Black Doll™️
3156,2020-08-19 16:50:51,1296127501920608258,"Arthritis, back and neuro-musculoskeletal pain cost employers millions of dollars in lost productivity each year. #Chiropracticcare provides a safe, integrative method of care to ease pain and encourage healing.",F4CP,F4CP
3157,2020-08-19 16:50:43,1296127465186680834,Ridiculous! According to this even “ working in emergency services” is a mental health disorder! I guess they can’t understand that similarly LGBTQ  is NOT! https://t.co/szIK4tUqeH,deepak_neuro,Deepak Sharma
3158,2020-08-19 16:50:30,1296127411579269121,"RT @JackResneckMD: I believe in team-based care, but #AB890 abandons it &amp; permits online-degree NPs w/ just 500 clinical hrs to practice in…",TeriCottone,Abigail
3159,2020-08-19 16:49:38,1296127192720498689,"@Cmillernd2005 @blessedbradys @KatyTalento @DrEricDing @VincentRK The primary risk is circulating virus; others get sick/die when they contact students. 

ND is clearly circulating virus. 

The disease also shows cardiovascular and neuro involvement, even in mild cases. 

Maybe let’s not find out if students can develop long term damage.",bkspears9,Brian Spears
3160,2020-08-19 16:48:44,1296126966752575489,RT @DiffusionISMRM: Congratulations to our ISMRM trainee award winners!!! Methods: Merlin Fair and Suheyla Karayumak. Neuro: Amy Howard and…,Mark_Cameron_,Mark Nelson
3161,2020-08-19 16:48:18,1296126858099073024,RT @thatscientist_: My overall consensus right now is that no one (I repeat no one) is having a good time,niki_neuro,Niki Moya 🐭🔬
3162,2020-08-19 16:47:33,1296126667514150912,all you need to know about my intro to neuro class: https://t.co/ogI4OHHROh,chryssky,carol🎙💜
3163,2020-08-19 16:46:51,1296126493425389570,"RT @bradleyvoytek: Our newest @biorxivpreprint paper by @nschawor! This one uses all of the lab's analytic tools.

While we've shown that a…",neuro_klooster,Niels Kloosterman
3164,2020-08-19 16:45:44,1296126213451329536,now that my neuro cut my dosages my skin will calm the Fuck down for a sec,reservoirpups,beedelia
3165,2020-08-19 16:45:16,1296126095843041280,"One of many fascinating stories being told on the Unsettled Media Podcast Network. 

More shows dropping soon from the world of neuro-diversity and @FriendlySensory to HR in the COVID-era from industry leaders @TChapmanConsult https://t.co/VaoqCvyhH5",itsmattgeorge,Matt George
3166,2020-08-19 16:44:34,1296125918314786816,"@cziscience @ChanZuckerberg Systemic human body needs low cost high performance systemic solutions, not low performance high cost specialized solutions, always w/ collateral systemic effects. Neuro degeneration mainly caused by symptomatic, entertainment drugs. Systemic Med Paradigm:
https://t.co/9540xNFij8",GLOBOCEAN,GLOBOCEAN - UNITED LANDS
3167,2020-08-19 16:44:08,1296125808352927746,"RT @NaomiBiden: I am proud to be your granddaughter every single day @JoeBiden. But tonight, I am just as proud to be an American. https://…",neuro_rad,RadResister
3168,2020-08-19 16:43:35,1296125672138498048,RT @latimes: More blackouts possible as record-breaking heat scorches California https://t.co/7BgVe1wj0y,neuro_kj,"Kay Jann, PhD"
3169,2020-08-19 16:43:07,1296125554761113601,"RT @gtconway3d: Goodyear has this terrific service, Roll, where you can call them up and order replacement tires and they come to your hous…",neuro_rad,RadResister
3170,2020-08-19 16:42:57,1296125512943837188,"RT @KamalaHarris: The last time I spoke at the Democratic National Convention was in 2012. 

Tonight at 9 p.m. ET I’ll be back, this time a…",neuro_rad,RadResister
3171,2020-08-19 16:42:57,1296125511601659905,"@TeamSherzai fascinating to hear about your Healthy Minds Initiative and The Neuro Study. 👏 👏 Very grateful to see your work in this field. Connecting diet and nutrition to mental health and QoL through longevity.
- Any expansion plans or opportunities? #mentalhealth #nutrition",ZaZa_GOML,"Jonathan Isbill MS, RD"
3172,2020-08-19 16:42:30,1296125398003134464,"Just kidding Fam - I missed a few while - it's a total of $322.16. Wanted to be transparent in the cost for academic work. As a neuro-diverse learner, books help me digest information and concepts in a better way than digital screen reading. https://t.co/jNFF01vf3t",queerinfaith,Queer in Faith 🌈
3173,2020-08-19 16:41:25,1296125126120026118,@DrSuhail_Lone Check with the neuro surgeon or your girl friend. 😊,prashanthpsi,Prashanth Vemuganti
3174,2020-08-19 16:39:57,1296124754789834754,RT @joncoopertweets: Why are so many Trump supporters angry and full of hate? https://t.co/WlYWCdZ7De,neuro_rad,RadResister
3175,2020-08-19 16:39:33,1296124658039873536,RT @funder: President Obama speaks tonight!,neuro_rad,RadResister
3176,2020-08-19 16:39:12,1296124566067175424,"RT @pcbrynn: Dr. Biden did her speech from the classroom because she was a teacher, so where is Melania going to do her speech? 😳",neuro_rad,RadResister
3177,2020-08-19 16:38:38,1296124424718921734,RT @elonmusk: @flcnhvy @shravantr @Neuro_Skeptic Neuralinks are currently meant for mature brains &amp; functionality is lost if removed. Rewir…,56shaa,𓂀 Chev Oladushki
3178,2020-08-19 16:38:36,1296124416829595650,"RT @RepAdamSchiff: IF THE PRESIDENT IS ABLE TO VOTE BY MAIL,

ALL AMERICANS SHOULD BE ABLE TO VOTE BY MAIL.",neuro_rad,RadResister
3179,2020-08-19 16:38:16,1296124332884791297,@marcorubio Bending the truth #LittleMarco,neuro_rad,RadResister
3180,2020-08-19 16:38:05,1296124286386806785,RT @elonmusk: @Neuro_Skeptic Will show neurons firing in real-time on August 28th. The matrix in the matrix.,expandthevisual,Jordan Taylor
3181,2020-08-19 16:37:39,1296124177808793603,@dbooth3 By you need to include the neuro surgeon’s private work and remember than most MPs expenses go on salaries.,SanddancerNI,Graham Thompson
3182,2020-08-19 16:37:27,1296124128609673216,"RT @DrWorms: I'm putting together a special issue of The Journal of Developmental Biology, focusing on the role of secreted and transmembra…",Neuro_Jai,Jai Subramanian
3183,2020-08-19 16:37:25,1296124120762130432,"RT @FOAMecmo: Conservative vs liberal O2 in suspected hypoxic ischemic encephalopathy:
conservative -&gt; less #ICU stay 26 vs 35h w SpO2≥97%…",yourICM,Intens Care Med
3184,2020-08-19 16:37:14,1296124072355663873,RT @elonmusk: @Neuro_Skeptic Will show neurons firing in real-time on August 28th. The matrix in the matrix.,madzaf992,Dr Li WenLiang
3185,2020-08-19 16:36:56,1296123998779179008,RT @Acosta: Trump just voted absentee. Something his campaign posted a video about with the words “request ballot” at the top of the screen…,neuro_rad,RadResister
3186,2020-08-19 16:34:37,1296123415120818176,@ItsJeffreyJeff @Osama_otero Pombe na pubs,neuro_words,Mgenge
3187,2020-08-19 16:34:15,1296123320987815936,"@realDonaldTrump This thing is suppose to be the leader of the free world. 

What a clusterfuck of
 neuro psychoses lil hands Trump brain is in",JaWilchester,TWIhitler Trump
3188,2020-08-19 16:33:31,1296123137625473029,"RT @MatthiasNahrend: Great review on neuro-immune interactions. Unusually fun an clear read, tons of fascinating concepts:

Schiller, M., B…",LukasFaltings,Lukas Faltings
3189,2020-08-19 16:33:25,1296123114422775809,@elonmusk @Neuro_Skeptic HIT IT AGAIN IGOR,Ideocentrism,Iverson
3190,2020-08-19 16:33:18,1296123081698742272,"RT @BroadcastMedNet: In the Neurology newsletter this week, learn about gene therapy surgical tools  @OSUWexMed, watch a case presentation…",OSUWexMed,The Ohio State University Wexner Medical Center 😷
3191,2020-08-19 16:32:44,1296122940854067200,"RT @SkyNews: Honey is better at treating sore throats, blocked noses, coughs, and congestion than conventional medicines, including antibio…",Neuro_MSK_Chiro,SpineDr
3192,2020-08-19 16:31:41,1296122675341950978,RT @RCSEd: Join our webinar 'Evidence base in Neuro-oncology' on Tuesday 25 August at 19:00 BST. The talk will discuss the basis for modern…,DundeeSurgSoc,DUSS
3193,2020-08-19 16:30:55,1296122482118754305,"RT @Grey_IsTrue: In a separate tweet, I just want to remind neuro-divergent people that...

-It's natural to have episodes where everything…",Allikuja,Allikuja 🏳️‍🌈 #BlackTransLivesMatter
3194,2020-08-19 16:30:46,1296122445942763520,"Congrats to NIIN alum Bingchen Gao ('20)! He recently co-authored, ""The effect of stroke on micturition associated brain activity: A pilot fMRI study"" in Neurourology and Urodynamics with Dr. Evgeniy Kreydin, NIIN Instructor @neuro_kj &amp; others. https://t.co/bQXLyjJRtE https://t.co/BXe4k2O7eH",USCNIIN,USC Master's in NeuroImaging and Informatics: NIIN
3195,2020-08-19 16:29:27,1296122113405988864,"RT @jwaweruh: Ndio maana mna stalk wanawake in real life for ""the thrill of the chase"". Kama hauna confidence enda brothel uwe begged na Ma…",neuro_words,Mgenge
3196,2020-08-19 16:29:23,1296122096339374082,"Hackensack Meridian Health is looking for teammates like you. See our latest #Neurology job openings, including ""Neurology Opportunity"", via the link in our bio.",tmj_NJ_neuro,NewJersey Neurology
3197,2020-08-19 16:29:21,1296122090773348352,"Neuro pals - does anyone know a great neurology-trained spinal surgeon in San Diego? 

Asking for a friend named me.",Nick___Edwards,Nick Edwards
3198,2020-08-19 16:29:00,1296122000092479488,"TOMORROW! REGISTER NOW!

Interested in recent efforts to explore the #neuroscience of #psychedelics like #psilocybin, #DMT &amp; #LSD?

Hear insights from @ImpPsych’s @ProfDavidNutt &amp; @FBMH_UoM’s Jo Neill

https://t.co/4vCmCHKg2d
#psychopharmacology #neuropsychiatry @b_neuro https://t.co/XHw04ZizWD",DDNewsOnline,DDNews Online
3199,2020-08-19 16:27:26,1296121605819703298,@CarlyJonesMBE This is something I would be interested in doing. I am an actor who plays a lot of Neuro diverse characters. I am 20 BTW 💖,kent_willow,Poppy Willow Kent
3200,2020-08-19 16:27:13,1296121553986310144,@centerinventor1 @IslePatriot @CaseyAffleck1 @Randy_Couture @McConaughey @BenAffleck @zachbraff @JimmyKimmelLive @JimCarrey @mattreevesLA @maxsmerling @makeitright @JeromeBaker420 @GIassPipes @Waterpijpbong @BonginGlass @chameleonusa @RedbeardGlass @SaltGlassArt @TheBernGallery @4point0glass @cornerstoneglas @edrosenthal @stevedeangelo @Svante_Thunberg @IsraelCannabis @BedrocanInfo @GrnOrganicDutch @Neuro_Congress2 @CanopyGrowth @Aurora_MMJ @KirkTousaw @JustinTrudeau @havapoel @rjpbaan @KUBO_nl @SchoutenLegal @ToineMandersEP @joepvanmeel @MinPres @SjaakVanDerTak @benbronfman @CannaFrom @USMJParty @2bearsKahuna @ukherbalist1337 @TheWeedBlog @rarofarm @NewsOnhigh @StoneChomsky Maybe  if I liked ppl more lol 😂🤷‍♂️,Blue26Jackson,Ken GIFfey Jr
3201,2020-08-19 16:25:32,1296121128868601862,"RT @ze_untamed: Mnasumbua 25yr old and above because you're privileged enough to be where you are at your age. people have lost jobs, depre…",neuro_words,Mgenge
3202,2020-08-19 16:25:28,1296121111831293952,"RT @MatthiasNahrend: Great review on neuro-immune interactions. Unusually fun an clear read, tons of fascinating concepts:

Schiller, M., B…",ImLabMGH,Hyungsoon Im
3203,2020-08-19 16:24:11,1296120787028639745,@maryam_lustberg I’m now on a waiting list for a neuro/biofeedback CIPN trial 🤞🤞,Martha__Carlson,metaMartha
3204,2020-08-19 16:23:42,1296120667784404994,"RT @Grey_IsTrue: In a separate tweet, I just want to remind neuro-divergent people that...

-It's natural to have episodes where everything…",True_N8ure,Socialist Wolf Is Tired
3205,2020-08-19 16:21:45,1296120177189363718,@ReyRockwell_ @Neuro_Toxin_ dont do that to me! ☹️,nekromantik09,Xenomorph
3206,2020-08-19 16:21:36,1296120139017072641,"RT @Grey_IsTrue: In a separate tweet, I just want to remind neuro-divergent people that...

-It's natural to have episodes where everything…",prismaparadox,PrismaPARADOX (black lives fucking matter)
3207,2020-08-19 16:21:21,1296120077180235778,"RT @Grey_IsTrue: What's worse is that this shit sets a precedent for other young neuro-divergent people.

It tells us that we're not allowe…",True_N8ure,Socialist Wolf Is Tired
3208,2020-08-19 16:21:03,1296120000047013891,"RT @Grey_IsTrue: This year has really put us out, yeah?

Access and care for neuro-divergent people was the first thing to go in 2020, like…",True_N8ure,Socialist Wolf Is Tired
3209,2020-08-19 16:21:00,1296119988554792963,"@Drfoxtopus @deecemachine @NHSuk @NHSEngland @10DowningStreet @Conservatives @BorisJohnson There is currently a 2 year wait for a neuro development test for children, that’s a huge part of their childhood, staffing issues apparently. Even post diagnosis treatment is unlikely, but at least parents know what they’re dealing with. The #NHS is criminally underfunded.",deianrhysjones,Deian Rhys Jones 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺
3210,2020-08-19 16:20:52,1296119953305866240,"RT @Grey_IsTrue: In a separate tweet, I just want to remind neuro-divergent people that...

-It's natural to have episodes where everything…",AVexedVixen,🌻Antifa Wah 🌻 BLM/ACAB/Eat The Rich
3211,2020-08-19 16:19:42,1296119661160026116,"RT @Grey_IsTrue: In a separate tweet, I just want to remind neuro-divergent people that...

-It's natural to have episodes where everything…",Ian_Gecko,Reptil-Ian
3212,2020-08-19 16:19:38,1296119645582368770,"RT @Grey_IsTrue: In a separate tweet, I just want to remind neuro-divergent people that...

-It's natural to have episodes where everything…",AudinoAboutThat,Zeze 🏳️‍🌈 (They/Them)
3213,2020-08-19 16:19:08,1296119518620770310,RT @Dr_Cit: STAY TUNED! Global Neuro Webinar. Essential Management of Severe Traumatic Brain Injury: Practical Advice from Expert Consensus…,EricDalne,Dalne Eric
3214,2020-08-19 16:17:19,1296119062473379844,Our talented Neuro anesthesia staff make me think: “I’d rather have an awake crani than a root canal”. Awesome team! https://t.co/Pn9qdop5aJ,ARODMDPHD,"Analiz Rodriguez MD, PhD"
3215,2020-08-19 16:17:02,1296118989677105152,"RT @editorNRTimes: Neuro-rehab professionals acted fast in the #coronavirus crisis, according to Chief Allied Health Professions therapies…",BodaGallon,Boda Gallon
3216,2020-08-19 16:16:47,1296118925135155204,"RT @MatthiasNahrend: Great review on neuro-immune interactions. Unusually fun an clear read, tons of fascinating concepts:

Schiller, M., B…",EpelmanLab,Slava Epelman
3217,2020-08-19 16:16:44,1296118913424601089,RT @editorNRTimes: Learn more about how anti gravity treadmills are supporting rehabilitation patients to reach their goals https://t.co/la…,BodaGallon,Boda Gallon
3218,2020-08-19 16:16:37,1296118884760772612,"RT @Grey_IsTrue: In a separate tweet, I just want to remind neuro-divergent people that...

-It's natural to have episodes where everything…",AmaroqKitsune,Amaroq the Plushie 🔞 #ACAB #BLM
3219,2020-08-19 16:16:27,1296118842280873986,"In a separate tweet, I just want to remind neuro-divergent people that...

-It's natural to have episodes where everything feels out of control

-It's not your fault, and it's temporary.

-Even if people damn you for it, it will get better.

-It's okay to seek help.
&gt;",Grey_IsTrue,Be Grey Do Crime 🏳️‍⚧️
3220,2020-08-19 16:15:57,1296118715025506305,"RT @RyanBPetersonMD: Emory Radiology COTD #133

Hx: Altered mental status in ER. Resection &amp; radiation of WHO II meningioma 1 year ago.

NO…",414abhay,Dr. Abhay Kumar
3221,2020-08-19 16:15:10,1296118520657219584,"@lvolpic Definitely should be published as it’s informative to the field. @journal_PD recently had a tweet about this topic, otherwise Neuro. of disease or Nat. PD are good targets.",FollettJordan,Jordan Follett
3222,2020-08-19 16:14:00,1296118227387518986,"I have to say after studying 20+ different specialties for the ER RC exam, nephrology and endo is by far the worst. Too much stuff going down in the kidney. #🆘 Neuro is pretty up there tho too 🤯 🧠, and ID #incubationperiodanyone",ALubeyMD,Ash Lubberdink
3223,2020-08-19 16:12:18,1296117796863082503,"Great review on neuro-immune interactions. Unusually fun an clear read, tons of fascinating concepts:

Schiller, M., Ben-Shaanan, T.L. &amp; Rolls, A. Neuronal regulation of immunity: why, how and where? @NatRevImmunol (2020). 

https://t.co/tHftMr4xrD",MatthiasNahrend,Matthias Nahrendorf
3224,2020-08-19 16:11:47,1296117667275972609,RT @nextvisions: About the relationships between humans and machines as well as the ethics of #AI and emotions - check out our latest podca…,mep3_3tw3ba,Kweku Offsyde
3225,2020-08-19 16:11:23,1296117567082373120,This is better than kuwatusi https://t.co/aOuDxD9rfS,neuro_words,Mgenge
3226,2020-08-19 16:11:20,1296117553362690048,This Nursing job might be a great fit for you. Click the link in our bio to see it and more. Neuro Registered Nurse at Memorial Health University Medical Center #RN #Nurse,tmj_GAS_NURSING,TMJ-GAS Nursing Jobs
3227,2020-08-19 16:10:22,1296117310277779457,"@AliQuqiiz @neuro_words Ok noted, will be in touch, hope it's the metropolitan nairobi",ChasiaMJ,THE Majani
3228,2020-08-19 16:08:25,1296116819087024135,@ChasiaMJ @neuro_words In Nairobi that is,AliQuqiiz,Hazim Fareed Q 👑
3229,2020-08-19 16:08:10,1296116759758544896,"@ChasiaMJ @neuro_words Sina Shop yet, I'm doing deliveries every Saturday",AliQuqiiz,Hazim Fareed Q 👑
3230,2020-08-19 16:07:39,1296116628023685121,"Interested in a job in #LeeSSummit, MO? This could be a great fit. Click the link in our bio to apply: Patient Care Technician - Ortho Spine Neuro at Lee's Summit Medical Center #patientcare",tmj_kan_nursing,TMJ-KAN Nursing Jobs
3231,2020-08-19 16:07:09,1296116502576406534,@AliQuqiiz @neuro_words Where are you based?,ChasiaMJ,THE Majani
3232,2020-08-19 16:07:07,1296116492279390209,RT @KephaMurage: Inakuwanga reverse psychology ndio you try not give bare minimums and in most cases it works.,neuro_words,Mgenge
3233,2020-08-19 16:05:48,1296116164586885120,"Day in the life of a grad student:

- study TEM (transmission electron microscope)
- review fish locomotion notes

Lunch

-lab meeting (via zoom)
- study fish neuro cell development in fishes (flashcards)

-misc work/study until dinner/eyes start to hurt haha 🙃",ElasmoFan5,Chris (they/them) 🦈🏳️‍🌈
3234,2020-08-19 16:05:35,1296116106487160832,RT @DevilDog8541: Sorry we are on the road 6 hours to the university for neuro love you all,dirtroad00,Stagger Lee 🇺🇸
3235,2020-08-19 16:05:20,1296116045204393990,This practical book offers dozens of neuro-tips to help you: Cope better with stress; increase your focus at work; foster better relationships; and more! #Neuroscience #NeuroHacks https://t.co/b3dFnt0Jrl https://t.co/mhvJjqxrEN,KnowledgeRes,Knowledge Resources
3236,2020-08-19 16:05:06,1296115984403779586,Don't miss @HeliusMedical's Virtual Non-Deal Roadshow August 20th in New York 12PM EDT. Helius Medical’s purpose is to license and acquire non-invasive platform technologies that amplify the brain’s ability to heal itself. Register here https://t.co/ARXqnPmzNa $HSM #neuro #brain,RenmarkMedia,Renmark Financial Communications Inc.
3237,2020-08-19 16:05:02,1296115967790141440,@petefrasermusic Sorry. Neuro-divergent,AlfiesMum1,RoseB
3238,2020-08-19 16:04:16,1296115776982786049,@__JasminBrooks @jthom_neuro Congratulations 🥳🥳🥳,AMatchanova,Anastasia Matchanova
3239,2020-08-19 16:04:11,1296115756560723969,"In the Neurology newsletter this week, learn about gene therapy surgical tools  @OSUWexMed, watch a case presentation on a pathological C6 vertebral body fracture from @HopkinsMedicine, and learn about stroke rehabilitation from @StDavidsHC.

View now: https://t.co/GJnUKczKLV",BroadcastMedNet,BroadcastMed Network
3240,2020-08-19 16:03:12,1296115510288035840,"Higher education, at all levels, discriminates and punishes neuro divergence

The system has to be remade",ProfeMorpeko,Morpeko Sensei en #CuarentenaTotal - A.C.A.B.
3241,2020-08-19 16:02:33,1296115345879531520,@Renetta_Tull @alexcr_1 @BlackInNeuro @UCDavis_Neuro Thanks!,paranrmaldstro,A. Ayanna Wade
3242,2020-08-19 16:01:56,1296115188752699394,Check out this new commentary on Dendritic Spines in the Spinal Cord: Live Action Pain @SAGELifeScience https://t.co/Jw1DZ8o2R3 https://t.co/8dOz2VlmOZ,Neuro_Insights,Neuroscience Insights (SAGE)
3243,2020-08-19 15:59:35,1296114600048500738,#NowPlaying on https://t.co/9mKC5JLHZG - DAGAVAQ - Neuro Plastic #EDM #RadioShow #onair  19/08/2020 17:01:58,PressureZone,🇪🇸 PressureZone Radio 🇬🇧
3244,2020-08-19 15:59:18,1296114526941847553,"But then you realise, Forbes isn't exactly a trustworthy site. Here's an article where it argues against neuro differences between Men and Women:
https://t.co/pQVzwgcooM

At this point, you see this for the destructive denial that it is. So how can you trust them on any matter?",Bonsly1927,Notorious B.O.N.S.L.Y.
3245,2020-08-19 15:57:17,1296114021326884865,RT @ThomasGFai: Youngmin's talk on stochastic vesicle entry into dendritic spines is coming up soon at 11:45am in the Neuro minisymposium a…,ESmb2020,eSMB2020
3246,2020-08-19 15:56:55,1296113925570940928,"@allisonpearson I’ve had excellent care from my GP during this time. Same day phone triage (normal), invited in same day to be assess f2f, then blood test (surprisingly f2f!), second phone triage, second same day f2f Appt, Neuro referral, neuro appt at hosp f2f, and now further f2f booked...",TheLegacyOfLeo,JESS
3247,2020-08-19 15:56:19,1296113774865330176,RT @yourICM: O2 regimens in suspected hypoxic ischaemic encephalopathy on MV: post-hoc analysis of ICU-ROX No significant reduction in deat…,gdomeni,Gustavo Domeniconi
3248,2020-08-19 15:56:14,1296113753969197060,"And still the physiological impacts of the virus (esp the neuro-brain ones) mean a lot of my PTSD &amp; healing tools aren’t available (running, sun, socializing, even writing/journaling is hard).",itsanginLA,ang mv/p 💁🏻‍♀️
3249,2020-08-19 15:55:39,1296113607705583616,@vdcalhoun @russpoldrack @timotuov @dillannewbold @complexbrains @gordonneuro @GrattonCaterina @RodBraga @bttyeo @ndosenbach @hashtagAshleyN @smarek0502 @cloois @KiviniemiVesa @JJKananen @UniOulu That’s because your measure of reliability is invalid. I recommend discriminability instead.,neuro_data,jovo
3250,2020-08-19 15:54:39,1296113356797960192,"@jacquiestern1 @realDonaldTrump I had read he was a pt in a neuro ICU that had been converted to a covid ICU early in the pandemic. I should stop spreading speculation, I have no idea.",danagoldman1,nothingisamiss
3251,2020-08-19 15:54:03,1296113206679797761,"@MaxNigro_Neuro @KISNeuro Looks like a Martinotti, no?",srikipedia,Srikanth Ramaswamy
3252,2020-08-19 15:53:24,1296113040237051907,"RT @JakePre52165680: Submit your abstract under the topic #MachineLearninginMentalHealth

More: https://t.co/3nxKDx1O4p

#2ndEdnofNeuroscie…",AlgorithmsB,Algorithms | Coding | Tech Bot
